TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude,plantDate
37677.0,Permitted Site,Jacaranda mimosifolia :: Jacaranda,3330 20TH ST,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,8.0,0x0,37.7590784,-122.4152756,1998-06-29 00:00:00
37204.0,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1575 32nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,2.0,,37.75782294,-122.4907667,1998-06-12 00:00:00
37547.0,DPW Maintained,Olea europaea :: Olive Tree,830 Sutter St,3.0,Sidewalk: Curb side : Cutout,Private,1998-06,12.0,,37.78859571,-122.4140589,1998-06-22 00:00:00
17663.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,890X Oak St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,6.0,3X3,37.77365522,-122.4338792,1998-06-22 00:00:00
37188.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,1486 30th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,5.0,,37.75962533,-122.4885786,1998-06-08 00:00:00
37202.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1555 32nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,5.0,,37.75816646,-122.4907979,1998-06-12 00:00:00
37118.0,DPW Maintained,Cordyline australis :: Dracena Palm,4542 Irving St,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,,37.76232329,-122.5069127,1998-06-01 00:00:00
37187.0,Permitted Site,Magnolia grandiflora :: Southern Magnolia,140 07th St,6.0,Sidewalk: Curb side : Cutout,Private,1998-06,2.0,,37.77862185,-122.4103233,1998-06-08 00:00:00
37140.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,650 41st Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,6.0,,37.77643107,-122.501593,1998-06-03 00:00:00
37229.0,DPW Maintained,Callistemon citrinus :: Lemon Bottlebrush,1866 34th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,,37.75230458,-122.492379,1998-06-12 00:00:00
37128.0,DPW Maintained,Olea europaea :: Olive Tree,1501 46th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,8.0,2x2,37.75841605,-122.5058611,1998-06-01 00:00:00
18879.0,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2315 Sacramento St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,3X3,37.79009783,-122.4313873,1998-06-09 00:00:00
37598.0,DPW Maintained,Rhaphiolepis Majestic Beauty :: Indian Hawthorn  'Majestic Beau',739 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,4.0,,37.77437007,-122.4692525,1998-06-26 00:00:00
37364.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,66 Madison St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,8.0,,37.72800378,-122.4234968,1998-06-15 00:00:00
16686.0,DPW Maintained,Syagrus romanzoffianum :: Queen Palm,250X Noe St,2.0,Median : Cutout,DPW,1998-06,3.0,3X3,37.76508484,-122.4331811,1998-06-06 00:00:00
37075.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1266 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,5.0,,37.76300829,-122.5038875,1998-06-01 00:00:00
14747.0,Permitted Site,Eriobotrya deflexa 'Coppertone' :: Coppertone Loquat,920 McAllister St,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,6.0,4X4,37.77961534,-122.427747,1998-06-01 00:00:00
37612.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1451 Balboa St,4.0,Sidewalk: Curb side : Cutout,Private,1998-06,5.0,,37.7766778,-122.4744269,1998-06-26 00:00:00
37377.0,Permitted Site,Shrub :: Shrub,755 Morse St,11.0,Sidewalk: Property side : Cutout,Private,1998-06,2.0,3x3,37.71055643,-122.4473251,1998-06-15 00:00:00
37636.0,DPW Maintained,Eriobotrya deflexa 'Coppertone' :: Coppertone Loquat,610 20th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,4.0,,37.77629783,-122.4790127,1998-06-26 00:00:00
26491.0,Permitted Site,Callistemon viminalis :: Weeping Bottlebrush,912X Laguna St,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,6.0,4X4,37.77965965,-122.4268218,1998-06-04 00:00:00
37506.0,DPW Maintained,Lophostemon confertus :: Brisbane Box,844 Jones St,5.0,Sidewalk: Curb side : Cutout,Private,1998-06,6.0,,37.78936317,-122.4136125,1998-06-22 00:00:00
26453.0,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,401X Keith St,1.0,Sidewalk: Curb side : Cutout,DPW,1998-06,3.0,3X3,37.73823537,-122.381325,1998-06-04 00:00:00
37201.0,DPW Maintained,Maytenus boaria :: Mayten,1551 32nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,4.0,,37.75828102,-122.490805,1998-06-12 00:00:00
37261.0,Permitted Site,Ceanothus 'Ray Hartman' :: California Lilac 'Ray Hartman',801X Church St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,3x3,37.7603813,-122.3840185,1998-06-12 00:00:00
37405.0,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,4190X 26th St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,10.0,3x3,37.74850969,-122.4337213,1998-06-15 00:00:00
37530.0,DPW Maintained,Lophostemon confertus :: Brisbane Box,808 Leavenworth St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,7.0,,37.78859018,-122.4151378,1998-06-22 00:00:00
18212.0,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,1575 Post St,7.0,Sidewalk: Curb side : Cutout,DPW,1998-06,6.0,3X3,37.78577587,-122.4276618,1998-06-22 00:00:00
37185.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,140 07th St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,2.0,,37.77867575,-122.4104255,1998-06-08 00:00:00
37548.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',952 Sutter St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,13.0,,37.78834369,-122.4160206,1998-06-22 00:00:00
37666.0,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,376X Shotwell St,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,3x3,37.76239564,-122.4161846,1998-06-29 00:00:00
14641.0,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,600X McAllister St,4.0,Sidewalk: Curb side : Cutout,DPW,1998-06,8.0,4x4,37.77990407,-122.4223308,1998-06-01 00:00:00
37084.0,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1487 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,9.0,,37.75890644,-122.5048222,1998-06-01 00:00:00
12956.0,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,50 Lippard Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,5x5,37.73468802,-122.4356388,1998-06-01 00:00:00
37386.0,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,755 Morse St,20.0,Sidewalk: Property side : Cutout,Private,1998-06,3.0,3x3,37.71055643,-122.4473251,1998-06-15 00:00:00
37207.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1626 32nd Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,8.0,,37.75684612,-122.4905618,1998-06-12 00:00:00
37371.0,Permitted Site,Shrub :: Shrub,755 Morse St,5.0,Sidewalk: Property side : Cutout,Private,1998-06,2.0,3x3,37.71055643,-122.4473251,1998-06-15 00:00:00
37379.0,Permitted Site,Shrub :: Shrub,755 Morse St,13.0,Sidewalk: Property side : Cutout,Private,1998-06,2.0,3x3,37.71055643,-122.4473251,1998-06-15 00:00:00
95012.0,DPW Maintained,Prunus serrulata :: Ornamental Cherry,107 Leland Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,3x3,37.71195193,-122.4058428,1998-06-12 00:00:00
37241.0,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2839 Noriega St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,,37.7533948,-122.4940367,1998-06-12 00:00:00
37088.0,DPW Maintained,Olea europaea :: Olive Tree,1515 46th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,8.0,,37.7582467,-122.5058492,1998-06-01 00:00:00
37622.0,DPW Maintained,Lophostemon confertus :: Brisbane Box,675 17th Ave,6.0,Sidewalk: Curb side : Cutout,Private,1998-06,4.0,,37.7752771,-122.4758708,1998-06-26 00:00:00
37502.0,DPW Maintained,Lophostemon confertus :: Brisbane Box,844 Jones St,3.0,Sidewalk: Curb side : Cutout,Private,1998-06,7.0,,37.78926586,-122.4136,1998-06-22 00:00:00
37385.0,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,755 Morse St,19.0,Sidewalk: Property side : Cutout,Private,1998-06,3.0,3x3,37.71055643,-122.4473251,1998-06-15 00:00:00
37080.0,DPW Maintained,Podocarpus gracilor :: Fern Pine,1224 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,8.0,,37.76366931,-122.5050065,1998-06-01 00:00:00
37383.0,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,755 Morse St,17.0,Sidewalk: Property side : Cutout,Private,1998-06,3.0,3x3,37.71055643,-122.4473251,1998-06-15 00:00:00
10256.0,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,150 Haight St,2.0,Sidewalk: Curb side : Cutout,DPW,1998-06,30.0,3X3,37.77289732,-122.4247958,1998-06-18 00:00:00
37373.0,Permitted Site,Leptospermum scoparium 'Ruby Glow' :: New Zealand Ruby Glow Tea Tree,755 Morse St,7.0,Sidewalk: Property side : Cutout,Private,1998-06,3.0,3x3,37.71055643,-122.4473251,1998-06-15 00:00:00
37711.0,Permitted Site,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,720 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,6.0,,37.76160706,-122.4172347,1998-06-29 00:00:00
37095.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1434 47th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,7.0,,37.75971725,-122.5068703,1998-06-01 00:00:00
37209.0,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,1915 32nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,,37.7513993,-122.4903164,1998-06-12 00:00:00
37611.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1451 Balboa St,3.0,Sidewalk: Curb side : Cutout,Private,1998-06,5.0,,37.77667839,-122.474478,1998-06-26 00:00:00
37078.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,1318 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,2.0,,37.76195194,-122.5038058,1998-06-01 00:00:00
37219.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1643 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,6.0,,37.75646422,-122.4917477,1998-06-12 00:00:00
37085.0,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1487 45th Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,13.0,,37.758858,-122.5048181,1998-06-01 00:00:00
37212.0,DPW Maintained,Dodonaea viscosa :: Hop Bush,1443 33rd Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-06,5.0,,37.76018316,-122.4920129,1998-06-12 00:00:00
37089.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1235 47th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,3.0,,37.76343172,-122.5072892,1998-06-01 00:00:00
37404.0,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,1649 Castro St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06,10.0,3x3,37.74850969,-122.4337213,1998-06-15 00:00:00
38132.0,DPW Maintained,Pyrus calleryana :: Ornamental Pear,124 Brussels St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,11.0,,37.7303395,-122.4070071,1998-07-15 00:00:00
38102.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1325 27th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,13.0,,37.76271396,-122.4857397,1998-07-13 00:00:00
38193.0,DPW Maintained,Laurus x 'Saratoga' :: Hybrid Laurel,722 Girard St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,3.0,4x5,37.7234033,-122.4030317,1998-07-17 00:00:00
37797.0,DPW Maintained,Photinia fraseri :: Photinia: Chinese photinia,407 Somerset St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,1.0,,37.72640475,-122.4073979,1998-07-06 00:00:00
37948.0,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,524 Connecticut St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,5.0,,37.75903255,-122.397268,1998-07-08 00:00:00
38272.0,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,660X Mississippi St,4.0,Sidewalk: Curb side : Cutout,Private,1998-07,10.0,,37.75794114,-122.3942549,1998-07-27 00:00:00
38343.0,DPW Maintained,Cordyline australis :: Dracena Palm,1642 45th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,6.0,,37.7559419,-122.5044579,1998-07-29 00:00:00
38054.0,DPW Maintained,Acacia baileyana :: Bailey's Acacia,2779 Bush St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,7.0,,37.78573524,-122.4429208,1998-07-10 00:00:00
37825.0,DPW Maintained,Lagunaria patersonii :: Primrose Tree,450X Moscow St,13.0,Sidewalk: Property side : Cutout,SFUSD,1998-07,3.0,3x3,37.72019564,-122.4285176,1998-07-07 00:00:00
37821.0,DPW Maintained,Pyrus calleryana :: Ornamental Pear,450X Moscow St,9.0,Sidewalk: Curb side : Cutout,SFUSD,1998-07,3.0,3x3,37.72032596,-122.4284661,1998-07-07 00:00:00
38239.0,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,81 Langton St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,11.0,,37.77644457,-122.4084877,1998-07-21 00:00:00
38227.0,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1099 Mississippi St,4.0,Sidewalk: Curb side : Cutout,Private,1998-07,14.0,,37.75278209,-122.3935493,1998-07-21 00:00:00
26825.0,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,144 Broad St,3.0,Sidewalk: Curb side : Cutout,DPW,1998-07,10.0,3X3,37.71325835,-122.4577914,1998-07-09 00:00:00
38052.0,DPW Maintained,Arbutus unedo :: Strawberry Tree,2721 Bush St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,11.0,,37.78582729,-122.4422075,1998-07-10 00:00:00
37780.0,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,666 Felton St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,11.0,,37.72833993,-122.4113417,1998-07-06 00:00:00
38192.0,DPW Maintained,Dodonaea viscosa 'Purpurea' :: Purple Hopseed Bush,715 Girard St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,6.0,,37.7235757,-122.4029472,1998-07-17 00:00:00
37992.0,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,650 Texas St,3.0,Sidewalk: Curb side : Cutout,Private,1998-07,5.0,,37.75796867,-122.3951374,1998-07-08 00:00:00
38203.0,DPW Maintained,Agonis flexuosa :: Peppermint Willow,691 Goettingen St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,14.0,,37.72350218,-122.405102,1998-07-17 00:00:00
38225.0,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1099 Mississippi St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,13.0,,37.75265398,-122.3935488,1998-07-21 00:00:00
38065.0,DPW Maintained,Liquidambar styraciflua :: American Sweet Gum,2613 Post St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,6.0,,37.78350531,-122.4453923,1998-07-10 00:00:00
38057.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2819 Bush St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,7.0,,37.78557918,-122.4441522,1998-07-10 00:00:00
37982.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,529 Texas St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,10.0,4x5,37.75952974,-122.3951685,1998-07-08 00:00:00
38045.0,DPW Maintained,Cinnamomum camphora :: Camphor Tree,1717 Baker St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,4.0,,37.78718724,-122.4437574,1998-07-10 00:00:00
38108.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1355 28th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,3.0,,37.76210517,-122.4867698,1998-07-13 00:00:00
38224.0,DPW Maintained,Eucalyptus sideroxylon :: Red Ironbark,1099 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,14.0,,37.75261567,-122.3935431,1998-07-21 00:00:00
38332.0,Permitted Site,Acacia baileyana :: Bailey's Acacia,680 South Van Ness Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,12.0,,37.76228718,-122.4172997,1998-07-27 00:00:00
38214.0,DPW Maintained,Agonis flexuosa :: Peppermint Willow,331 Wayland St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,11.0,,37.72572406,-122.405572,1998-07-17 00:00:00
38109.0,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1243 29th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,4.0,,37.76415269,-122.4880015,1998-07-13 00:00:00
26684.0,DPW Maintained,Lophostemon confertus :: Brisbane Box,1125 Valencia St,3.0,Sidewalk: Curb side : Cutout,DPW,1998-07,20.0,3X3,37.75489119,-122.4208104,1998-07-08 00:00:00
38212.0,DPW Maintained,Podocarpus macrophyllus :: Yew Pine,108 Wayland St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,8.0,3x3,37.72636957,-122.4035737,1998-07-17 00:00:00
38188.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,467 Girard St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,13.0,,37.72657485,-122.4041909,1998-07-17 00:00:00
38115.0,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1342 29th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,5.0,,37.76227273,-122.4877101,1998-07-13 00:00:00
37842.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,1119 Brazil Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,6.0,,37.720356,-122.4255978,1998-07-07 00:00:00
38094.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,2624 Sutter St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,6.0,,37.78476501,-122.4442406,1998-07-10 00:00:00
24874.0,DPW Maintained,Acer x freemanii :: Freeman Maple,2565 San Bruno Ave,1.0,Sidewalk: Curb side : Cutout,DPW,1998-07,3.0,3x3,37.72939339,-122.4042326,1998-07-10 00:00:00
38276.0,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,651 Texas St,10.0,Sidewalk: Curb side : Cutout,Private,1998-07,3.0,,37.75786429,-122.3948525,1998-07-27 00:00:00
38091.0,DPW Maintained,Pyrus calleryana :: Ornamental Pear,2621 Sutter St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,9.0,,37.78462457,-122.4441747,1998-07-10 00:00:00
38134.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,260 Brussels St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,13.0,,37.72874773,-122.4063437,1998-07-15 00:00:00
38137.0,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,423 Burrows St,4.0,Sidewalk: Curb side : Cutout,Private,1998-07,13.0,,37.72783525,-122.4076871,1998-07-15 00:00:00
38100.0,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1265 27th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,4.0,,37.76385123,-122.4858358,1998-07-13 00:00:00
38064.0,DPW Maintained,Ceanothus Sps :: California lilac,1916 Lyon St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,3.0,,37.78903424,-122.4456474,1998-07-10 00:00:00
37953.0,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,701 Minnesota St,5.0,Sidewalk: Curb side : Cutout,Private,1998-07,5.0,,37.76132598,-122.3904409,1998-07-08 00:00:00
37957.0,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,701 Minnesota St,3.0,Sidewalk: Curb side : Cutout,Private,1998-07,6.0,,37.76120699,-122.39043,1998-07-08 00:00:00
38047.0,DPW Maintained,Pittosporum undulatum :: Victorian Box,2677 Bush St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,6.0,,37.78594961,-122.4412776,1998-07-10 00:00:00
38041.0,Permitted Site,Pyrus calleryana :: Ornamental Pear,1517 Baker St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,10.0,3x3,37.78539167,-122.4433874,1998-07-10 00:00:00
38263.0,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,711 22nd St,3.0,Sidewalk: Curb side : Cutout,Private,1998-07,3.0,3x3,37.75786143,-122.3884262,1998-07-27 00:00:00
37941.0,DPW Maintained,Magnolia grandiflora 'Russet' :: Russet Magnolia,730 22nd St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,2.0,,37.75796743,-122.3889195,1998-07-08 00:00:00
38044.0,DPW Maintained,Acacia baileyana :: Bailey's Acacia,1523 Baker St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,11.0,,37.78558147,-122.4434352,1998-07-10 00:00:00
38238.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,81 Langton St,4.0,Sidewalk: Curb side : Cutout,Private,1998-07,5.0,,37.77658784,-122.4086713,1998-07-21 00:00:00
37784.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,300 Hamilton St,2.0,Sidewalk: Curb side : Cutout,Private,1998-07,8.0,,37.72712957,-122.4100446,1998-07-06 00:00:00
37986.0,DPW Maintained,Maytenus boaria :: Mayten,584 Texas St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,3.0,,37.75901928,-122.3953234,1998-07-08 00:00:00
38119.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1260 31st Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,11.0,,37.76377539,-122.4899545,1998-07-13 00:00:00
37950.0,DPW Maintained,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,609 Connecticut St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,17.0,,37.75860743,-122.3970376,1998-07-08 00:00:00
24876.0,DPW Maintained,Acer x freemanii :: Freeman Maple,2555 San Bruno Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-07,3.0,3X3,37.72954975,-122.4042966,1998-07-10 00:00:00
38369.0,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,4245 Lawton St,5.0,Sidewalk: Curb side : Cutout,Private,1998-08,5.0,,37.75650596,-122.5082962,1998-08-03 00:00:00
38375.0,DPW Maintained,Cordyline australis :: Dracena Palm,3809 Noriega St,1.0,Sidewalk: Curb side : Cutout,Private,1998-08,2.0,,37.75289716,-122.5045826,1998-08-03 00:00:00
25376.0,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1276 Geneva Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-08,18.0,3x3,37.71352521,-122.4349308,1998-08-04 00:00:00
38391.0,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,305 Spruce St,1.0,Sidewalk: Curb side : Cutout,Private,1998-08,4.0,,37.78802104,-122.4538108,1998-08-17 00:00:00
16930.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,526 Oak St,1.0,Sidewalk: Curb side : Cutout,Private,1998-08,3.0,3X3,37.77431538,-122.4287511,1998-08-12 00:00:00
38512.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2737 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,1998-08,11.0,,37.7942393,-122.4423448,1998-08-28 00:00:00
38393.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1349 Larkin St,4.0,Sidewalk: Curb side : Cutout,Private,1998-08,9.0,3x3,37.79044889,-122.4190624,1998-08-17 00:00:00
38586.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,1601 Quesada Ave,2.0,Sidewalk: Curb side : Cutout,Private,1998-09,5.0,,37.7323503,-122.3898939,1998-09-17 00:00:00
38654.0,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1433 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,13.0,,37.79289724,-122.4167186,1998-09-29 00:00:00
37960.0,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,701 Minnesota St,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,7.0,,37.76106882,-122.3904191,1998-09-17 00:00:00
38546.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1553 Jennings St,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,8.0,,37.73025924,-122.3857028,1998-09-17 00:00:00
38589.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,1606 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,6.0,,37.73246771,-122.389743,1998-09-17 00:00:00
38541.0,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1543 Jennings St,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,7.0,,37.73029936,-122.3856542,1998-09-17 00:00:00
38550.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,1843 Jennings St,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,4.0,,37.72838334,-122.3873793,1998-09-17 00:00:00
38526.0,DPW Maintained,Acacia baileyana :: Bailey's Acacia,3031 Steiner St,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,9.0,,37.7974202,-122.4373309,1998-09-15 00:00:00
38584.0,DPW Maintained,Prunus cerasifera :: Cherry Plum,1601 Quesada Ave,4.0,Sidewalk: Curb side : Cutout,Private,1998-09,6.0,,37.73229795,-122.3897975,1998-09-17 00:00:00
38658.0,Permitted Site,Prunus spp 'Purpurea' :: Cherry Plum,130 Beulah St,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,5.0,3x3,37.76752134,-122.4520344,1998-09-30 00:00:00
38590.0,DPW Maintained,Crataegus laevigata :: English Hawthorn,1614 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,2.0,,37.73256032,-122.389906,1998-09-17 00:00:00
38591.0,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,1615 Quesada Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,3.0,,37.73241842,-122.3900155,1998-09-17 00:00:00
38599.0,DPW Maintained,Crataegus phaenopyrum :: Washington Hawthorn,1334 Revere Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-09,1.0,,37.72893987,-122.3851778,1998-09-17 00:00:00
